timestamp,temperature,salinity,pH,turbidity,wqi,risk,recommendation
2026-07-14 23:44:04,18.80262565612793,8.970911979675293,7.089931011199951,24.788471221923828,56.65,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-14 23:59:04,18.800779342651367,8.979090690612793,7.090104103088379,24.787309646606445,56.66,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 00:14:04,18.799100875854492,8.986030578613281,7.0902533531188965,24.786319732666016,56.66,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 00:29:04,18.797584533691406,8.991850852966309,7.0903801918029785,24.785486221313477,56.66,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 00:44:04,18.796226501464844,8.996685028076172,7.090487480163574,24.784791946411133,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 00:59:04,18.795021057128906,9.000638008117676,7.090576648712158,24.784217834472656,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 01:14:04,18.793956756591797,9.003825187683105,7.090649604797363,24.78375244140625,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 01:29:04,18.79302406311035,9.006336212158203,7.0907087326049805,24.78337860107422,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 01:44:04,18.792211532592773,9.008272171020508,7.090754985809326,24.783084869384766,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 01:59:04,18.791513442993164,9.009712219238281,7.09079122543335,24.78286361694336,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 02:14:04,18.790918350219727,9.010732650756836,7.090817928314209,24.782699584960938,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 02:29:04,18.790414810180664,9.011404991149902,7.090836524963379,24.7825870513916,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 02:44:04,18.789995193481445,9.011789321899414,7.09084939956665,24.782512664794922,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 02:59:04,18.78965187072754,9.011941909790039,7.090856552124023,24.782474517822266,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 03:14:04,18.789371490478516,9.011914253234863,7.090859413146973,24.782461166381836,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 03:29:04,18.78915023803711,9.011740684509277,7.0908589363098145,24.782470703125,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 03:44:04,18.788978576660156,9.011459350585938,7.090855598449707,24.782495498657227,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 03:59:04,18.788850784301758,9.011109352111816,7.090849876403809,24.782533645629883,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 04:14:04,18.78875732421875,9.010710716247559,7.090843200683594,24.782575607299805,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 04:29:04,18.788694381713867,9.010282516479492,7.0908355712890625,24.78262710571289,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 04:44:04,18.788658142089844,9.009839057922363,7.090826988220215,24.782678604125977,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 04:59:04,18.78864097595215,9.009401321411133,7.090818881988525,24.782730102539062,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 05:14:04,18.78864097595215,9.008975982666016,7.090810298919678,24.78278350830078,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 05:29:04,18.788654327392578,9.008567810058594,7.09080171585083,24.782835006713867,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 05:44:04,18.788677215576172,9.008193969726562,7.090793609619141,24.782880783081055,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 05:59:04,18.788705825805664,9.007844924926758,7.090786457061768,24.78292465209961,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 06:14:04,18.788742065429688,9.007533073425293,7.0907793045043945,24.7829647064209,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 06:29:04,18.788780212402344,9.007254600524902,7.090773582458496,24.783000946044922,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 06:44:04,18.788818359375,9.007011413574219,7.090767860412598,24.783031463623047,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 06:59:04,18.78885841369629,9.00679874420166,7.090763092041016,24.78306007385254,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 07:14:04,18.788898468017578,9.006621360778809,7.090758800506592,24.7830810546875,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 07:29:04,18.788936614990234,9.00647258758545,7.090754985809326,24.78310203552246,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 07:44:04,18.788972854614258,9.006352424621582,7.090752124786377,24.783117294311523,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 07:59:04,18.789003372192383,9.006257057189941,7.090749740600586,24.783130645751953,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 08:14:04,18.789033889770508,9.006186485290527,7.090747356414795,24.783138275146484,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 08:29:04,18.789060592651367,9.006134033203125,7.09074592590332,24.783145904541016,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 08:44:04,18.789085388183594,9.006098747253418,7.090744972229004,24.783151626586914,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 08:59:04,18.789108276367188,9.006082534790039,7.0907440185546875,24.78315544128418,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 09:14:04,18.789127349853516,9.00607681274414,7.090743541717529,24.78315544128418,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 09:29:04,18.789140701293945,9.006082534790039,7.090743064880371,24.783153533935547,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 09:44:04,18.789155960083008,9.006093978881836,7.090743064880371,24.783153533935547,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 09:59:04,18.789167404174805,9.006115913391113,7.090743541717529,24.78314971923828,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 10:14:04,18.78917694091797,9.006142616271973,7.090743541717529,24.783145904541016,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 10:29:04,18.789182662963867,9.006175994873047,7.090744495391846,24.78314208984375,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 10:44:04,18.789188385009766,9.006209373474121,7.090744972229004,24.783138275146484,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 10:59:04,18.78919219970703,9.006243705749512,7.090745449066162,24.783132553100586,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 11:14:04,18.789194107055664,9.006278991699219,7.09074592590332,24.78312873840332,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
2026-07-15 11:29:04,18.789196014404297,9.006317138671875,7.090746879577637,24.783124923706055,56.67,Tinggi,"Segera lakukan tindakan mitigasi (aerasi, pengurangan pakan)."
